ID,ro,rmy,source,len_ro,len_rmy,ratio
,"Preoţii cei mai de seamă şi cărturarii stăteau acolo, şi -L pîrau cu înferbîntare.","Ai le bare rasha ai le Gramnoturia kotse sas, ai thonas dosh pe leste zurales.",uedin,14,15,1.0714285714285714
,"Irod, cu ostaşii lui de pază, se purtau cu El cu dispreţ; şi, dupăce şi -a bătut joc de El, şi L -a îmbrăcat cu o haină strălucitoare, L -a trimes înapoi la Pilat.","Ai o Herod peske ketanensa kerenas zhungales le Jesusosa, ai marenas mui lestar, ai dia pe leste iek rhocha shukar, ai pale tradia les ka Pilate.",uedin,34,26,0.7647058823529411
,"În ziua aceea, Irod şi Pilat s'au împrietenit unul cu altul, căci erau învrăjbiţi între ei mai înainte.","Sa kodo dies o Pilate ai o Herod kerdile vortacha, kai won mai anglal sas duzhmaia iek kavreske.",uedin,18,18,1.0
,"Pilat a strîns pe preoţii cei mai de seamă, pe fruntaşi şi pe norod,","Ai kana o Pilate chidia le bare rashan, ai le bare kai poronchin ai le narodos andek than,",uedin,14,18,1.2857142857142858
,"şi le -a zis: ,,Mi-aţi adus înainte pe omul acesta ca pe unul care aţîţă norodul la răscoală. Şi iată că, dupăce l-am cercetat cu deamăruntul, înaintea voastră, nu l-am găsit vinovat de niciunul din lucrurile de cari -l pîrîţi.","phendia lenge, ""Tume andian mange kakale manushes, ke buntuil le narodos, ai me phushlem lestar angla tumende, ai chi arakhlem chi iek dosh ande leste. Nai chi iek diela kai tume dosharen les;",uedin,40,33,0.825
,"Nici Irod nu i -a găsit nici o vină, căci ni l -a trimes înapoi; şi iată că omul acesta n'a făcut nimic vrednic de moarte.","Ai chi o Herod chi arakhlia dosh pe leste, ke wo tradia les amende. Kado manush chi kerdia kasavestar o baio kai trobul mudardo.",uedin,26,24,0.9230769230769231
,"Eu deci, după ce voi pune să -l bată, îi voi da drumul.``","Phenav le ketanenge te maren les le bichosa, ai porme mekav les te zhaltar.""",uedin,13,14,1.0769230769230769
,"La fiecare praznic al Paştelor, Pilat trebuia să le slobozească un întemniţat.",Ka swako pachiv sas ek zakono kai trobulas te mekel avri iekes anda temnitsa.,uedin,12,14,1.1666666666666667
,"Ei au strigat cu toţii într'un glas: ,,La moarte cu omul acesta, şi slobozeşte-ne pe Baraba!``","Numa savorhen tsipinas andek than, phenenas, ""Mudaren les! Mekes o Barabbas te zhaltar.""",uedin,16,13,0.8125
,"Baraba fusese aruncat în temniţă pentru o răscoală, care avusese loc în cetate, şi pentru un omor.","O Barabbas sas ande temnitsa kai buntuisailo sas andek foro, ai kai mudardia vari kas.",uedin,17,15,0.8823529411764706
,"Pilat le -a vorbit din nou, cu gînd să dea drumul lui Isus.","OPilate mai phendia lenge, ""Meken le Jesusos te zhaltar.""",uedin,13,9,0.6923076923076923
,"Dar ei au strigat: ,,Răstigneşte -L, răstigneşte -L!``","Numa narodo tsipilas, phenelas, ""Karfosar les! Karfosar les!""",uedin,8,8,1.0
,"Pilat le -a zis pentru a treia oară: ,,Dar ce rău a făcut? Eu n'am găsit nici o vină de moarte în El. Aşa că, dupăce voi pune să -L bată, Îi voi da drumul.``","O Pilate mai phendia lenge e trito data, ""Savestar baio kerdia kado manush? Chi arakhlem kanch ande leste te avel mudardo: No mekava les kana avela mardo.""",uedin,35,27,0.7714285714285715
,"Dar ei strigau în gura mare, şi cereau de zor să fie răstignit. Şi strigătele lor şi ale preoţilor celor mai de seamă au biruit.","Numa o narodo tsipilas mai zurales, ai mangena te karfon les. Pala pengo tsipimos o Pilate kerdia pe lende.",uedin,25,19,0.76
,Pilat a hotărît să li se împlinească cererea.,"O Pilate phendia, ""So mangen avela pe tumaro.""",uedin,8,8,1.0
,"Le -a slobozit pe celce fusese aruncat în temniţă pentru răscoală şi omor, şi pe care -l cereau ei; iar pe Isus L -a dat în mînile lor, ca să-şi facă voia cu El.",Meklia kodoles kai sas ande temnitsa kai kerdiasas baio ai mudardiasas kodo kai won mangenas; numa meklia le Jesusos pe lenge vas te keren so won mangen lesa.,uedin,34,28,0.8235294117647058
,"Pe cînd Îl duceau să -L răstignească, au pus mîna pe un anume Simon din Cirena, care se întorcea dela cîmp; şi i-au pus crucea în spinare, ca s'o ducă după Isus.","Sar ningerenas les, line pesa ieke manushes kai busholas Simon, andak foro kai busholas Cyrene, wo avelas andai them, ai thode les te ningerel o trushul pala Jesus.",uedin,32,28,0.875
,"În urma lui Isus mergea o mare mulţime de norod şi femei, cari se boceau, îşi băteau pieptul, şi se tînguiau după El.","Ai linepe pala leste but narodo, ai zhuvlia kai rovenas ai nekezhinas pala leste.",uedin,23,14,0.6086956521739131
,"Isus S'a întors spre ele, şi a zis: ,,Fiice ale Ierusalimului, nu Mă plîngeţi pe Mine; ci plîngeţi-vă pe voi înşivă şi pe copiii voştri.","O Jesus boldiape karing kodola zhuvlia, ai phendia, ""Sheiale anda Jerusalem, na roven pe mande, numa roven pe tumende, ai pe tumare glate.",uedin,25,23,0.92
,"Căci iată vor veni zile, cînd se va zice: ,Ferice de cele sterpe, ferice de pîntecele cari n'au născut, şi de ţîţele cari n'au alăptat!`","Ashun! Le diesa avena kai phenenas, ""Raduime kodala zhuvlia kai nashti aven le glate, kodala kai shoxar nas le glate, ai kodala kai shoxar chi dine chuchi.""",uedin,25,27,1.08
,"Atunci vor începe să zică munţilor: ,Cădeţi peste noi!` Şi dealurilor: ,Acoperiţi-ne!`","Antunchi phenena le plaienge, ""Peren pe amende;"" ai phenena le plaiorhange, ""Garaven ame.""",uedin,12,13,1.0833333333333333
,"Căci dacă se fac aceste lucruri copacului verde, ce se va face celui uscat?``","Ke te kerena kadia le khashtensa kai si zeleno, so kerena kana si shuko?""",uedin,14,14,1.0
,"Împreună cu El duceau şi pe doi făcători de rele, cari trebuiau omorîţi împreună cu Isus.",Aver dui manush sas ningerde le Jesusosa te aven mardo.,uedin,16,10,0.625
,"Cînd au ajuns la locul, numit ,,Căpăţîna``, L-au răstignit acolo, pe El şi pe făcătorii de rele: unul la dreapta şi altul la stînga.","Kana areslo po than, kai bushol ""Calvary vai Shero,"" kotse karfosarde les po trushul, ai vi le duie choren, iek pe rik e chachi, ai iek pe rik o stingo.",uedin,24,30,1.25
,"Isus zicea: ,,Tată, iartă -i, căci nu ştiu ce fac!`` Ei şi-au împărţit hainele Lui între ei, trăgînd la sorţi.","Antunchi O Jesus phendia, ""Murho Dat, iertis le; ke chi zhanen so keren."" Ai hulade leske tsalia, ai thodepe te dikhen kon niril leske tsalia.",uedin,20,25,1.25
,"Norodul stătea acolo şi privea. Fruntaşii îşi băteau joc de Isus, şi ziceau: ,,Pe alţii i -a mîntuit; să Se mîntuiască pe Sine însuş, dacă este El Hristosul, Alesul lui Dumnezeu.``","O narodo sas kotse ai dikhelas. Ai le bare manush kai poronchin marenas mui lestar, phenenas, ""Skepisardia kavren; mek te skepil pe pes, te si wo O Kristo, kai alosardia O Del.""",uedin,31,32,1.032258064516129
,"Ostaşii de asemenea îşi băteau joc de El; se apropiau, Îi dădeau oţet,","Ai le ketani marenas mui lestar, ai avile leste, ai denas les shut.",uedin,13,13,1.0
,"şi -I ziceau: ,,Dacă eşti Tu Împăratul Iudeilor, mîntuieşte-Te pe Tine însuţi!``","Ai phenenas leske, ""Te san tu o amperato le Zhidovongo, skepisar tu tut.""",uedin,12,13,1.0833333333333333
,"Deasupra Lui era scris cu slove greceşti, latineşti şi evreeşti: ,,Acesta este Împăratul Iudeilor.``","Opral pa lesko shero ramolaspe ande shiba le Greksisko, ai Latinesko, ai Zhiduviska, ""Kado si O AMPERATO LE ZHIDOVONGO.""",uedin,14,19,1.3571428571428572
,"Unul din tîlharii răstigniţi Îl batjocorea, şi zicea: ,,Nu eşti Tu Hristosul? Mîntuieşte-Te pe Tine însuţi, şi mîntuieşte-ne şi pe noi!``","Iek andal chor kai sas pasha leste, marelas mui lestar, phenelas, ""Te san tu O Kristo, skepisar tu tut, ai ame.""",uedin,21,21,1.0
,"Dar celalt l -a înfruntat, şi i -a zis: ,,Nu te temi tu de Dumnezeu, tu, care eşti supt aceeaş osîndă?","Numa kolaver chor phendia kolavreske, phenelas, ""Chi daras katar O Del, tu kai mudardias ai avela kris pe tute?",uedin,21,19,0.9047619047619048
,"Pentru noi este drept, căci primim răsplata cuvenită pentru fărădelegile noastre; dar omul acesta n'a făcut nici un rău.``","Ame, si kris pe amende; ke ame keras amensa kadia, ke chorhe sam kai kerdiam baiuria: numa kado chi kerdia chi iek baio.",uedin,19,23,1.2105263157894737
,"Şi a zis lui Isus: ,,Doamne, adu-Ţi aminte de mine, cînd vei veni în Împărăţia Ta!``","Ai phendia le Jesusoske ""Devla, desa tu goji mande kana avesa ando chi amperetsia.""",uedin,16,14,0.875
,"Isus a răspuns: ,,Adevărat îţi spun că astăzi vei fi cu Mine în rai.``","Ai O Jesus phendia leske, ""Phenav tuke chachimasa, adies vi tu avesa mansa ando rhaio.""",uedin,14,15,1.0714285714285714
,"Era cam pe la ceasul al şaselea. Şi s'a făcut întunerec peste toată ţara, pînă la ceasul al nouălea.",Kal desh u dui po mashkar le diesesko tuniariko avilo pe sa e lumia zhi kai trin chasuria.,uedin,19,18,0.9473684210526315
,"Soarele s'a întunecat, şi perdeaua dinlăuntrul Templului s'a rupt prin mijloc.","Ai o kham chi mai strefialas, ai e selia (kortina) ande tampla shindili ande donde de opral zhi tele.",uedin,11,19,1.7272727272727273
,"Isus a strigat cu glas tare: ,,Tată, în mînile Tale Îmi încredinţez duhul!`` Şi cînd a zis aceste vorbe Şi -a dat duhul.","Ai kana O Jesus dias mui andek baro glaso, ""Murho Dat, thav murho duxo ande che vas, ai phendia kadala vorbi, mulo.",uedin,23,22,0.9565217391304348
,"Sutaşul, cînd a văzut ce se întîmplase, a slăvit pe Dumnezeu, şi a zis: ,,Cu adevărat, omul acesta era neprihănit!``","Akana kana o ketano diklia so kerdilia, luvudisardia O Del, phenelas, ""Chaches kado manush vorta sas.""",uedin,20,16,0.8
,"Şi tot norodul, care venise la priveliştea aceea, cînd a văzut cele întîmplate, s'a întors, bătîndu-se în piept.","Ai sa o narodo kai chidelas andek than te dikhel, kana dikhle so kerdilia, marenas pe kolin ai geletar khere.",uedin,18,20,1.1111111111111112
,"Toţi cunoscuţii lui Isus şi femeile, cari -L însoţiseră din Galilea, stăteau departe, şi se uitau la cele ce se petreceau.","Sa leske vortacha, ai le zhuvlia kai linepe pala leste andai Galilee, de dural beshenas,dikhenas so kerdiolas.",uedin,21,17,0.8095238095238095
,"Era un sfetnic al Soborului, numit Iosif, om bun şi evlavios,","Sas iek manush kai busholas Josef andai foro kai bushol Arimathea, kado manush lasho sas ai vorta.",uedin,11,17,1.5454545454545454
,"care nu luase parte la sfatul şi hotărîrea celorlalţi. El era din Arimatea, o cetate a Iudeilor, şi aştepta şi el Împărăţia lui Dumnezeu.","Wo nas kana dosharde le Jesusos, wo sas andek foro busholas Arimathea, o foro le Zhidovongo, wo azhukerelas e amperetsia le Devleski.",uedin,24,22,0.9166666666666666
,"Omul acesta s'a dus la Pilat, şi a cerut trupul lui Isus.","Kodo manush gelo ka Pilate, ai manglia te len o stato le Jesusosko.",uedin,12,13,1.0833333333333333
,"L -a dat jos de pe cruce, L -a înfăşurat într'o pînză de in, şi L -a pus într'un mormînt nou, săpat în piatră, în care nu mai fusese pus nimeni.","Gelo ai lia les tele pa trushul, ai vuluisardia les ando tsolo, ai thodia les ando greposhevo kai sas ando bax, kai inker khonik nas thodino.",uedin,31,26,0.8387096774193549
,"Era ziua Pregătirii, şi începea ziua Sabatului.","Parashtuine sas, ai o Savato nachinuilas.",uedin,7,6,0.8571428571428571
,"Femeile, cari veniseră cu Isus din Galilea, au însoţit pe Iosif; au văzut mormîntul şi felul cum a fost pus trupul lui Isus în el,","Ai le zhuvlia kai avile lesa andai Galilee linepe pala lende, ai dikhle o greposhevo ai sar sas thodino lesko stato.",uedin,25,21,0.84
,"s'au întors, şi au pregătit miresme şi miruri. Apoi, în ziua Sabatului, s'au odihnit, după Lege.","Porme gele palpale khere, ai lasharde le vuloia ai duxi le statoski; ai hodinisarde po dies le Savatosko, sar o zakono phenel te kerel.",uedin,16,24,1.5
,"În ziua întîi a săptămînii, femeile acestea, şi altele împreună cu ele, au venit la mormînt dis de dimineaţă, şi au adus miresmele, pe cari le pregătiseră.","Kana phuterdilo o dies po pervo dies le kurkoske, avile ka greposhevo te angeren le vuloia ai duxuria kai lasharde sas.",uedin,27,21,0.7777777777777778
,"Au găsit piatra răsturnată de pe mormînt,",Numa dikhle e bax spidias palpale katar o greposhevo.,uedin,7,9,1.2857142857142858
,"au intrat înlăuntru, şi n'au găsit trupul Domnului Isus.","Gele andre, numa chi arakhle o stato le Devlesko, Jesus.",uedin,9,10,1.1111111111111112
,"Fiindcă nu ştiau ce să creadă, iată că li s'au arătat doi bărbaţi, îmbrăcaţi în haine strălucitoare.","Sar chi zhanenas so kerdilia, dikhle dui manushen pasha lende kai sas vuriarde andel tsalia kai strefianas;",uedin,17,17,1.0
,"Îngrozite, femeile şi-au plecat feţele la pămînt. Dar ei le-au zis: ,,Pentruce căutaţi între cei morţi pe Cel ce este viu?","Daraile, shudepe tele le mosa pe phuv, le manush phende lenge, ""Sostar roden mashkar le mule kodoles kai si zhuvindo?",uedin,21,20,0.9523809523809523
,"Nu este aici, ci a înviat. Aduceţi-vă aminte ce v'a spus pe cînd era încă în Galilea,","Nai katse, numa wushtilo! Seren tume sar delas duma tumensa kana sas tumensa inker ande Galilee, phenelas,",uedin,17,17,1.0
,"cînd zicea că Fiul omului trebuie să fie dat în mînile păcătoşilor, să fie răstignit, şi a treia zi să învieze.``","""O Shav le Manushesko te avel dino andel vas le bezexalenge, ai avela karfosardo po trushul, ai te zhuvindila o trito dies.""",uedin,21,22,1.0476190476190477
,Şi ele şi-au adus aminte de cuvintele lui Isus.,"Ai won dinepe goji leske vorbi,",uedin,9,6,0.6666666666666666
,"La întoarcerea lor dela mormînt, au povestit toate aceste lucruri celor unsprezece şi tuturor celorlalţi.","ai avile palpale khere katar o greposhevo, ai phende sa kodola dieli le desh u iek disiplonge, ai le kolavrenge.",uedin,15,20,1.3333333333333333
,"Cele ce au spus aceste lucruri apostolilor, erau: Maria Magdalina, Ioana, Maria, mama lui Iacov, şi celelalte, cari erau împreună cu ele.","Kodia kai phendia kodola dieli le slugenge sas e Maria Magdalena, ai e Ioanna, ai e Maria e dei le Iakovoske, ai le kolaver zhuvlia kai sas lensa.",uedin,22,28,1.2727272727272727
,"Cuvintele acestea li se păreau apostolilor basme, şi nu le credeau.","Numa le disipluria gindinas ke so mothonas kodala zhuvlia nai chaches, ai chi pachaiele.",uedin,11,14,1.2727272727272727
,"Dar Petru s'a sculat, şi a dat fuga la mormînt. S'a plecat, şi s'a uitat înlăuntru, dar n'a văzut decît făşiile de pînză, cari stăteau pe pămînt; apoi a plecat acasă, mirat de cele întîmplate.","Antunchi o Petri wushtilo opre ai nashlo ka greposhevo; bandilo tele, ai dikhlia ferdi le tsoluria, ai gelotar khere, ai chudisailo anda so kerdilia.",uedin,35,24,0.6857142857142857
,"În aceeaş zi, iată, doi ucenici se duceau la un sat, numit Emaus, care era la o depărtare de şaizeci de stadii de Ierusalim;","Eta, sa kodo dies dui anda lende gele ande gav kai busholas Emmaus, kai sas desh u iek kilometeria vai efta maili anda Jerusalem,",uedin,24,24,1.0
,şi vorbeau între ei despre tot ce se întîmplase.,ai phenenas mashkar pende pa so godi kerdilia.,uedin,9,8,0.8888888888888888
,"Pe cînd vorbeau ei şi se întrebau, Isus S'a apropiat, şi mergea pe drum împreună cu ei.","Sar denas duma, O Jesus pashilo pasha lende, ai phirelas lensa.",uedin,17,11,0.6470588235294118
,Dar ochii lor erau împiedicaţi să -L cunoască.,Numa lenge iakha nashti te dikhenas ke wo si.,uedin,8,9,1.125
,"Drept răspuns, unul din ei, numit Cleopa, I -a zis: ,,Tu eşti singurul străin aici în Ierusalim, de nu ştii ce s'a întîmplat în el zilele acestea?`` -","Iek anda lende, kai busholas Cleopas, phendia leske, ""Tu san ek streino ando Jerusalem, ai chi zhanes so kerdilia kadala dies.""",uedin,28,21,0.75
,",,Ce?`` le -a zis El. -Şi ei I-au răspuns: ,,Ce s'a întîmplat cu Isus din Nazaret, care era un prooroc puternic în fapte şi în cuvinte, înaintea lui Dumnezeu şi înaintea întregului norod.","Ai O Jesus phendia lenge, ""So kerdilia?"" Ai won phende leske, ""Pa Jesus anda Nazareth, kai sas iek profeto, kai sas les bari putiera kana kerelas peske bucha, ai kana divinilas angla Del ai sa le manushenge;",uedin,33,37,1.121212121212121
,"Cum preoţii cei mai de seamă şi mai marii noştri L-au dat să fie osîndit la moarte, şi L-au răstignit?``","Ai sar amare bare kai poronchin dine les te den les kris, te karfon les po trushul.",uedin,20,17,0.85
,"Noi trăgeam nădejde că El este Acela, care va izbăvi pe Israel; dar cu toate acestea, iată că astăzi este a treia zi decînd s'au întîmplat aceste lucruri.","Ame gindisas ke wo sas kai sas te skepil o Israel; numa sa kadale dielensa, adies si o trito dies kai kadala dieli kerdile.",uedin,28,24,0.8571428571428571
,"Ba încă nişte femei de ale noastre ne-au pus în uimire: ele s'au dus disdedimineaţă la mormînt,","Ai uni zhuvlia ande amare chudisarde amen, chaches ke won gele diminiatsi ka greposhevo;",uedin,17,14,0.8235294117647058
,"nu I-au găsit trupul, şi au venit şi au spus că ar fi văzut şi o vedenie de îngeri, cari ziceau că El este viu.","Numa chi arakhle lesko stato, avile te phenen amenge, ke angeluria sikadile lenge, ai phende lenge ke zhuvindolo.",uedin,25,18,0.72
,"Unii din cei ce erau cu noi, s'au dus la mormînt, şi au găsit aşa cum spuseseră femeile, dar pe El nu L-au văzut.``","Uni kai sas amensa gele ka greposhevo, ai arakhle le dieli sar phende sas kodola zhuvlia; numa chi dikhle le Jesusos.""",uedin,24,21,0.875
