ID,Text_ro,Text_rom
Geneza_2_3,"Dumnezeu a binecuvântat ziua a şaptea şi a sfinţit-o, pentru că în ziua aceasta S-a odihnit de toată lucrarea Lui pe care o zidise şi o făcuse.","O Del binekuvintisardǎs o eftato ges haj sfincisardǎs les, vaś ke ande kadava ges hodinisardǎs Pes pala so kerdǎs savorre bukǎ. O Del kerel le murśes, la ʒuvlǎ haj e bar Eden"
Geneza_2_4,"Iată istoria cerurilor şi a pământului, când au fost făcute.","Dikh e istoria le ćerosqi haj la phuvǎqi, kana sas kerde."
Geneza_2_5,"În ziua când a făcut Domnul Dumnezeu un pământ şi ceruri, nu era încă pe pământ niciun copăcel de câmp şi nicio iarbă de pe câmp nu încolţea încă, fiindcă Domnul Dumnezeu nu dăduse încă ploaie pe pământ şi nu era niciun om ca să lucreze pământul.","Kana o Raj o Del kerdǎs e phuv haj o ćeri, p-e phuv n-as ïnkë nijekh rukhorro kïmposqo haj nijekh tikni planta kïmposqi na barǒlas ïnkë, vaś ke o Raj o Del na dinǎsas o briśind p-e phuv haj na-s nijekh manuś kaj te kerel buki la phuvǎça."
Geneza_2_6,Ci un abur se ridica de pe pământ şi uda toată faţa pământului.,Ama jekh aburo vazdinǒlas andar e phuv haj kingǎrelas sǎ e phuv.
Geneza_2_7,"Domnul Dumnezeu a făcut pe om din ţărâna pământului, i-a suflat în nări suflare de viaţă, şi omul s-a făcut astfel un suflet viu.","O Raj o Del kerdǎs le manuśes andar e phuv, phurdinǎs lesqe and-ol ruthunǎ, phurdipen ʒivimasqo, haj kadja vov kerdilǎs jekh manuś ʒivdo."
Geneza_2_8,"Apoi, Domnul Dumnezeu a sădit o grădină în Eden, spre răsărit, şi a pus acolo pe omul pe care-l întocmise.","Haj o Raj o Del thodǎs ⌞rukha haj lulugǎ haj kerdǎs⌟ jekh bar and-o Eden, karing uśtel o kham, haj thodǎs kothe le manuśes saves kerdǎsas les."
Geneza_2_9,Domnul Dumnezeu a făcut să răsară din pământ tot felul de pomi plăcuţi la vedere şi buni la mâncare şi pomul vieţii în mijlocul grădinii şi pomul cunoştinţei binelui şi răului.,O Raj o Del kerdǎs te barǒn andar e phuv savorre feloja rukha śukar saven sas len rodo laćho xamasqo. And-o maśkar la barǎqo sas o rukh kaj del ʒivipen haj o rukh kaj del o prinʒaripen pa o laćhipen haj o nasulipen.
Geneza_2_10,"Un râu ieşea din Eden şi uda grădina, şi de acolo se împărţea şi se făcea patru braţe.","Jekh pani inklǒlas andar o Eden haj kingǎrelas e bar, haj kothar delas pes ande śtare panǎ maj tikne."
Geneza_2_11,"Numele celui dintâi este Pison; el înconjoară toată ţara Havila, unde se găseşte aur.","O anav le jekhtone paněsqo si Pison. Vov nakhel andar sǎ o them Havila, kaj si somnakaj."
Geneza_2_12,Aurul din ţara aceasta este bun; acolo se găseşte şi bedelion şi piatră de onix.,O somnakaj andar kodova them si laćho. Kothe si vi xung haj barr oniksosqo.
Geneza_2_13,Numele râului al doilea este Ghihon; el înconjoară toată ţara Cuş.,O anav le dujtone paněsqo si Gihon. Vov nakhel andar sǎ o them Kuś.
Geneza_2_14,Numele celui de al treilea este Hidechel. El curge la răsăritul Asiriei. Al patrulea râu este Eufratul.,O anav le trintone paněsqo si Tigru. Vov thavdel and-e rig katar inklel o kham katar e Asiria. O śtarto pani si o Eufrat.
Geneza_2_15,Domnul Dumnezeu a luat pe om şi l-a aşezat în grădina Edenului ca s-o lucreze şi s-o păzească.,"O Raj o Del lǎs le manuśes haj thodǎs les and-e bar Eden kaś te kerel buki ande laθe, haj te dikhel laθar."
Geneza_2_16,"Domnul Dumnezeu a dat omului porunca aceasta: „Poţi să mănânci după plăcere din orice pom din grădină,","Haj dinǎs les kadaja porunka: — Śaj te xas o rodo andar orso rukh andar e bar,"
Geneza_2_17,"dar din pomul cunoştinţei binelui şi răului să nu mănânci, căci, în ziua în care vei mânca din el, vei muri negreşit.”","ama andar o rukh kaj del o prinʒaripen pa o laćhipen haj o nasulipen te na xas, vaś ke and-o ges kana xasa andar lesθe, ćaćes meresa."
Geneza_2_18,Domnul Dumnezeu a zis: „Nu este bine ca omul să fie singur; am să-i fac un ajutor potrivit pentru el.”,O Raj o Del phendǎs: — Na-i miśto kaj o manuś te avel korkorro. Kerava lesqe jekh aźutoro laćho anda lesθe.
Geneza_2_19,"Domnul Dumnezeu a făcut din pământ toate fiarele câmpului şi toate păsările cerului şi le-a adus la om, ca să vadă cum are să le numească, şi orice nume pe care-l dădea omul fiecărei vieţuitoare, acela-i era numele.","O Raj o Del kerdǎs andar e phuv savorre animalǎ de p-o kïmpo haj savorre ćiriklǎ kaj xurǎn p-o ćeri, haj andǎs len k-o manuś, kaś te dikhel so anava dela len. Haj orso anav savo delas les o manuś fiesave animalosqe, kodova aćhelas."
Geneza_2_20,"Şi omul a pus nume tuturor vitelor, păsărilor cerului şi tuturor fiarelor câmpului, dar, pentru om, nu s-a găsit niciun ajutor care să i se potrivească.","O manuś thodǎs anava savorre kheresqe animalenqe, le ćiriklǎnqe kaj xurǎn p-o ćeri haj le kïmposqe animalenqe, ama na arakhlǎs pes nijekh aźutoro laćho anda lesθe."
Geneza_2_21,"Atunci, Domnul Dumnezeu a trimis un somn adânc peste om, şi omul a adormit; Domnul Dumnezeu a luat una din coastele lui şi a închis carnea la locul ei.","Atunći o Raj o Del bićhaldǎs te avel p-o manuś jekh phari lindri, haj o manuś sutǎs. O Raj o Del lǎs jekh andar lesqe praśava haj phanglǎs o mas ke lesqo than."
Geneza_2_22,"Din coasta pe care o luase din om, Domnul Dumnezeu a făcut o femeie şi a adus-o la om.","Andar o praśavo savo lǎsas les andar o manuś, o Raj o Del kerdǎs jekhe ʒuvlǎ haj andǎs la k-o manuś."
Geneza_2_23,"Şi omul a zis: „Iată în sfârşit aceea care este os din oasele mele şi carne din carnea mea! Ea se va numi ‘femeie’, pentru că a fost luată din om.”","Haj o manuś phendǎs: — Akana kadaja si kokalo andar mirre kokala haj mas andar mirro mas! Voj bućhola „ʒuvli”, vaś ke sas lini andar o murś ."
Geneza_2_24,"De aceea va lăsa omul pe tatăl său şi pe mama sa şi se va lipi de nevasta sa, şi se vor face un singur trup.","Vaś kodoja mukhela o rrom pesqe dades haj pesqe deja haj avela jekh pesqe rromnǎça, haj von avena jekh korkorro trupo."
Geneza_2_25,Omul şi nevasta lui erau amândoi goi şi nu le era ruşine.,"O manuś haj pesqi rromni sas s-ol duj nange, haj na laʒanas."
Geneza_3_1,Şarpele era mai şiret decât toate fiarele câmpului pe care le făcuse Domnul Dumnezeu.El a zis femeii: „Oare a zis Dumnezeu cu adevărat: ‘Să nu mâncaţi din toţi pomii din grădină’?”,"Haj o sap sas maj ćorno desar sǎ ol animalǎ le kïmposqe haj veśesqe, saven kerdǎsas len o Raj o Del. Vov phendǎs la ʒuvlǎqe: — Ćaćes phendǎs o Del te na xan andar orso rukh andar e bar? Kadja te avel?"
Geneza_3_2,Femeia a răspuns şarpelui: „Putem să mâncăm din rodul tuturor pomilor din grădină.,E ʒuvli phendǎs parpale le sapesqe: — Ame daśtis te xas andar o rodo fiesave rukhesqo andar e bar.
Geneza_3_3,"Dar, despre rodul pomului din mijlocul grădinii, Dumnezeu a zis: ‘Să nu mâncaţi din el şi nici să nu vă atingeţi de el, ca să nu muriţi.’”","Ama pa o rodo le rukhesqo d-and-o maśkar la barǎqo, o Del phendǎs: „Te na xan andar lesθe haj nići te na azban les, kaś te na meren!”"
Geneza_3_4,"Atunci, şarpele a zis femeii: „Hotărât că nu veţi muri,",Atunći o sap phendǎs la ʒuvlǎqe: — Ćaćes ke na merena!
Geneza_3_5,"dar Dumnezeu ştie că, în ziua când veţi mânca din el, vi se vor deschide ochii şi veţi fi ca Dumnezeu, cunoscând binele şi răul.”","Ama o Del ʒanel ke and-o ges kana xana andar lesθe, putardǒna tumare jakha haj avena sar o Del: prinʒarena so si laćho haj so si nasul."
Geneza_3_6,"Femeia a văzut că pomul era bun de mâncat şi plăcut de privit şi că pomul era de dorit ca să deschidă cuiva mintea. A luat deci din rodul lui şi a mâncat; a dat şi bărbatului ei, care era lângă ea, şi bărbatul a mâncat şi el.","E ʒuvli dikhlǎs ke o rukh sas laćho xamasqo, sas śukar dikhimasqo, haj kamlimasqo kaś te putarel e gogi. Haj lǎs andar lesqo rodo haj xalǎs. Dinǎs vi pesqe rromes, savo sas laça, haj xalǎs vi vov."
Geneza_3_7,"Atunci li s-au deschis ochii la amândoi; au cunoscut că erau goi, au cusut laolaltă frunze de smochin şi şi-au făcut şorţuri din ele.","Atunći putardile s-ol dujenqe jakha haj xakǎrde ke si nange. Haj suvde maj but patrinǎ smokinosqe haj kerde penqe kotora andar lenθe, kaś te thon len pe penθe. So avilǎs pala o bezex"
Geneza_3_8,"Atunci au auzit glasul Domnului Dumnezeu, care umbla prin grădină în răcoarea zilei, şi omul şi nevasta lui s-au ascuns de Faţa Domnului Dumnezeu printre pomii din grădină.","Kana aśunde le Raj es le Devles, savo phirelas and-e bar and-o śudripen le gesesqo , o manuś haj pesqi ʒuvli garavde pen katar o Raj o Del palal ol rukha andar e bar."
Geneza_3_9,Dar Domnul Dumnezeu a chemat pe om şi i-a zis: „Unde eşti?”,Ama o Raj o Del dinǎs muj le manuśes: — Kaj san?
Geneza_3_10,"El a răspuns: „Ţi-am auzit glasul în grădină şi mi-a fost frică, pentru că eram gol, şi m-am ascuns.”","Vov dinǎs Lesqe anglal: — Aśundem Tut and-e bar haj darajlem, vaś ke sem nango, haj garavdem man."
Geneza_3_11,Şi Domnul Dumnezeu a zis: „Cine ţi-a spus că eşti gol? Nu cumva ai mâncat din pomul din care îţi poruncisem să nu mănânci?”,Haj o Raj o Del phendǎs lesqe: — Kon phendǎs tuqe ke san nango? Xalǎn andar o rukh kaj porunćisardemas tuqe te na xas andar lesθe?
Geneza_3_12,"Omul a răspuns: „Femeia pe care mi-ai dat-o ca să fie lângă mine, ea mi-a dat din pom şi am mâncat.”","O manuś dinǎs anglal: — E ʒuvli kaj dinǎn la manqe te avel mança, voj dinǎs man te xav andar o rukh haj xalǒm."
Geneza_3_13,Şi Domnul Dumnezeu a zis femeii: „Ce ai făcut?” Femeia a răspuns: „Şarpele m-a amăgit şi am mâncat din pom.”,Atunći o Raj o Del phendǎs la ʒuvlǎqe: — So kerdǎn? E ʒuvli dinǎs Lesqe anglal: — O sap xoxavdǎs man haj kadja xalǒm andar o rukh.
Geneza_3_14,"Domnul Dumnezeu a zis şarpelui: „Fiindcă ai făcut lucrul acesta, blestemat eşti între toate vitele şi între toate fiarele de pe câmp; în toate zilele vieţii tale, să te târăşti pe pântece şi să mănânci ţărână.","O Raj o Del phendǎs le sapesqe: — Vaś ke kerdǎn kadaja buki, te aves dino armaja andar savorre ʒivimata haj andar savorre animalǎ kïmposqe haj veśesqe. P-o perr te phires haj te xas phuv ande savorre kire gesa!"
Geneza_3_15,"Vrăjmăşie voi pune între tine şi femeie, între sămânţa ta şi sămânţa ei. Aceasta îţi va zdrobi capul, şi tu îi vei zdrobi călcâiul.”","Duśmania ćhava maśkar tuθe haj e ʒuvli, maśkar kiri sämïnca haj laqi sämïnca. Laqi sämïnca likhǎrela kiro śero, haj tu dandaresa lesqo kälkïjo."
Geneza_3_16,"Femeii i-a zis: „Voi mări foarte mult suferinţa şi însărcinarea ta; cu durere vei naşte copii, şi dorinţele tale se vor ţine după bărbatul tău, iar el va stăpâni peste tine.”","La ʒuvlǎqe phendǎs laqe o Raj o Del: — Kana avesa khamni, dava tut baro pharipen haj dukha. Dukhaça keresa ćhavorren. Kamesa kire rromes, haj vov avela kiro baro."
Geneza_3_17,"Omului i-a zis: „Fiindcă ai ascultat de glasul nevestei tale şi ai mâncat din pomul despre care îţi poruncisem: ‘Să nu mănânci deloc din el’, blestemat este acum pământul din pricina ta. Cu multă trudă să-ţi scoţi hrana din el în toate zilele vieţii tale;","Le Adamosqe phendǎs lesqe: — Vaś ke kerdǎn so phendǎs tuqe kiri rromni haj xalǎn andar o rukh kaj porunćisardem tuqe te na xas andar lesθe, e phuv avela dini armaja andar so kerdǎn. Phari buki keresa te daśtis te xas andar e phuv ande savorre kire gesa."
Geneza_3_18,spini şi pălămidă să-ţi dea şi să mănânci iarba de pe câmp.,Kanre haj burra dela tut haj xasa zelenimata de p-o kïmpo.
Geneza_3_19,"În sudoarea feţei tale să-ţi mănânci pâinea până te vei întoarce în pământ, căci din el ai fost luat; căci ţărână eşti şi în ţărână te vei întoarce.”","⌞Keresa phari buki⌟ haj thavdena ol pană pa tuθe kaś te daśtis te xas, ʒi kana boldesa tut and-e phuv, vaś ke andar laθe sanas kerdo. Vaś ke phuv san haj and-e phuv boldesa tut!"
Geneza_3_20,"Adam a pus nevestei sale numele Eva, căci ea a fost mama tuturor celor vii.","O manuś thodǎs pesqe ʒuvlǎqe o anav Eva , vaś ke voj sas e dej savorre manuśenqi kaj ʒiven."
Geneza_3_21,Domnul Dumnezeu a făcut lui Adam şi nevestei lui haine de piele şi i-a îmbrăcat cu ele.,O Raj o Del kerdǎs le Adamosqe haj lesqe ʒuvlǎqe xurǎvimata andar morkhi haj dinǎs len pe lenθe.
Geneza_3_22,"Domnul Dumnezeu a zis: „Iată că omul a ajuns ca unul din Noi, cunoscând binele şi răul. Să-l împiedicăm dar acum ca nu cumva să-şi întindă mâna, să ia şi din pomul vieţii, să mănânce din el şi să trăiască în veci.”","O Raj o Del phendǎs: — Ita, o manuś si akana sar jekh andar Amenθe, haj prinʒarel o laćhipen haj o nasulipen. Akana, te na lel le vasteça vi andar o rukh kaj del ʒivipen, te xal andar lesθe haj te ʒivel bi te merel!"
Geneza_3_23,"De aceea, Domnul Dumnezeu l-a izgonit din grădina Edenului ca să lucreze pământul, din care fusese luat.",Anda kodoja o Raj o Del dinǎs les avri andar e bar Eden kaś te kerel buki e phuv andar savǎθe sasas kerdo.
Geneza_3_24,"Astfel a izgonit El pe Adam; şi la răsăritul grădinii Edenului a pus nişte heruvimi, care să învârtească o sabie învăpăiată, ca să păzească drumul care duce la pomul vieţii.","Kadja ćhudǎs Vov avri le manuśes. Haj karing inklel o kham thodǎs niśte heruvimǎ k-e bar Eden, save te bolden jekh sabia jagaça, kaś te päzin o drom karing o rukh kaj del ʒivipen."
Geneza_4_1,Adam s-a împreunat cu nevastă-sa Eva; ea a rămas însărcinată şi a născut pe Cain. Şi a zis: „Am căpătat un om cu ajutorul Domnului!”,"O Adam sutǎs pesqe rromnǎça, e Eva, haj voj aćhili khamni haj biandǎs le Kainos. Voj phendǎs: — Sas manqe dino jekh ćhavorro le Raj esθar."
Geneza_4_2,"A mai născut şi pe fratele său Abel. Abel era cioban, iar Cain era plugar.","Pala kadaja maj biandǎs vi lesqe phrales, le Abelos. O Abel sas bakrǎri haj o Kain sas manuś kaj kerelas buki e phuv."
Geneza_4_3,"După o bucată de vreme, Cain a adus Domnului o jertfă de mâncare din roadele pământului.",Pala jekh vremǎ o Kain andǎs le Raj esqe jekh daro andar o xaben kaj del les e phuv.
Geneza_4_4,"Abel a adus şi el o jertfă de mâncare din oile întâi născute ale turmei lui şi din grăsimea lor. Domnul a privit cu plăcere spre Abel şi spre jertfa lui,","O Abel andǎs vi vov jekh daro andar ol bakrorre anglutnes biandime, o thulipen andar lenθe. O Raj dikhlǎs lośaça karing o Abel haj karing lesqo daro."
Geneza_4_5,dar spre Cain şi spre jertfa lui n-a privit cu plăcere. Cain s-a mâniat foarte tare şi i s-a posomorât faţa.,"Ama karing o Kain haj lesqo daro, ći dikhlǎs lośaça. O Kain xolǎjlo zorales haj lesqo muj kerdilǎs tristo."
Geneza_4_6,Şi Domnul a zis lui Cain: „Pentru ce te-ai mâniat şi pentru ce ţi s-a posomorât faţa?,Haj o Del phendǎs le Kainosqe: — Sosθar xolǎjlǎn haj kiro muj kerdilǎs tristo?
Geneza_4_7,"Nu-i aşa? Dacă faci bine, vei fi bine primit, dar, dacă faci rău, păcatul pândeşte la uşă; dorinţa lui se ţine după tine, dar tu să-l stăpâneşti.”","Kana keresa miśto, miśto kerava tuqe, na-i kadǎ!? Ama kana keresa nasul, o bezex aźukerel garavdo palal o udar haj rodel te astarel tut, haj lesqo kamipen inkerdǒl pala tuθe. Ama tu te aves maj zoralo lesθar."
Geneza_4_8,"Însă Cain a zis fratelui său Abel: „Haidem să ieşim la câmp.” Dar, pe când erau la câmp, Cain s-a ridicat împotriva fratelui său Abel şi l-a omorât.","Ama o Kain phendǎs pesqe phralesqe le Abelosqe: — Haj te ʒas p-o kïmpo! Ama kana sas kothe, o Kain dǎs dab pesqe phrales haj mudardǎs les."
Geneza_4_9,Domnul a zis lui Cain: „Unde este fratele tău Abel?” El a răspuns: „Nu ştiu. Sunt eu păzitorul fratelui meu?”,"Pala kadaja, o Raj phendǎs le Kainosqe: — Kaj si o Abel, kiro phral? Vov phendǎs: — Me ći ʒanav. Trebul me te dikhav mirre phralesθar?"
Geneza_4_10,Şi Dumnezeu a zis: „Ce ai făcut? Glasul sângelui fratelui tău strigă din pământ la Mine.,Haj o Raj phendǎs: — So kerdǎn!? O rat kire phralesqo del muj Manθe andar e phuv.
Geneza_4_11,"Acum, blestemat eşti tu, izgonit din ogorul acesta, care şi-a deschis gura ca să primească din mâna ta sângele fratelui tău!","Akana san dino armaja, ćhudino avri orkaj ʒasa pe kadaja phuv kaj putardǎs pes te primil andar kiro vast o rat kire phralesqo."
Geneza_4_12,"Când vei lucra pământul, să nu-ţi mai dea bogăţia lui. Pribeag şi fugar să fii pe pământ.”","Kana keresa buki e phuv, te na del tut laqo barvalipen. Te phires korkorro haj te aves naśavdo p-e phuv."
Geneza_4_13,Cain a zis Domnului: „Pedeapsa mea e prea mare ca s-o pot suferi.,O Kain phendǎs le Devlesqe: — Tu mares man maj but de sar daśtiv me te inkerav.
Geneza_4_14,"Iată că Tu mă izgoneşti azi de pe faţa pământului; eu va trebui să mă ascund de Faţa Ta şi să fiu pribeag şi fugar pe pământ, şi oricine mă va găsi mă va omorî.”","Dikh, akana ćhudes man pa-i phuv haj ći maj mukhes man te kerav buki pe laθe. Me trebula te garavav man Tuθar haj te phirav korkorro haj te avav naśavdo, haj orkon arakhela man, mudarela man."
Geneza_4_15,"Domnul i-a zis: „Nicidecum, ci, dacă va omorî cineva pe Cain, Cain să fie răzbunat de şapte ori.” Şi Domnul a hotărât un semn pentru Cain, ca oricine îl va găsi să nu-l omoare.","O Raj phendǎs lesqe: — Ći avela kadja, ama te mudarela varekon le Kainos, kerela pes lesqe nasul parpale eftavar. Haj o Raj thodǎs jekh semno p-o Kain: orkon arakhela les te na mudarel les."
